PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-1011,Art Directors,,280,19.3,0.324,1.07,50.58,"105,200",4.7,28.17,36.3,48.61,57.93,78.38,"58,600","75,500","101,100","120,490","163,030",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"13,280",5.7,15.152,1.07,32.24,"67,070",3.4,11.72,16.54,27.0,42.65,59.53,"24,370","34,410","56,160","88,720","123,820",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-4011,Audio and Video Equipment Technicians,,450,13.3,0.517,1.06,21.44,"44,600",6.2,11.49,14.08,19.7,27.34,34.79,"23,900","29,290","40,970","56,870","72,370",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-4012,Broadcast Technicians,,230,38.4,0.26,1.06,29.36,"61,070",12.4,8.84,12.86,26.49,41.84,60.12,"18,400","26,750","55,090","87,030","125,050",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-4031,"Camera Operators, Television, Video, and Motion Picture",,30,31.6,0.038,1.06,23.52,"48,920",9.1,13.65,19.15,21.08,23.31,36.47,"28,390","39,840","43,840","48,480","75,870",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-2032,Choreographers,,410,38.6,0.469,1.07,26.35,"54,800",7.2,18.61,22.17,27.28,31.7,34.89,"38,710","46,120","56,730","65,930","72,570",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-2022,Coaches and Scouts,,"2,260",17.6,2.582,1.07,0.0,"36,050",6.1,0.0,0.0,0.0,0.0,0.0,"18,610","26,170","32,710","38,520","53,450",TRUE,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-1021,Commercial and Industrial Designers,,130,15.6,0.152,1.07,35.27,"73,360",8.8,21.07,25.66,33.22,45.11,53.72,"43,830","53,370","69,090","93,820","111,740",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-2031,Dancers,,0,0.0,0.0,1.07,11.28,0,15.4,8.35,8.57,8.95,9.33,24.81,0,0,0,0,0,,TRUE
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-1029,"Designers, All Other",,0,0.0,0.0,1.07,31.54,"65,610",3.1,15.19,22.85,28.98,39.7,50.39,"31,590","47,520","60,270","82,570","104,820",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-3041,Editors,,700,13.1,0.793,1.07,32.35,"67,280",8.4,12.95,17.96,26.12,47.48,64.44,"26,940","37,350","54,320","98,770","134,040",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",,80,38.7,0.096,1.07,37.4,0,16.4,8.91,12.51,24.45,37.22,0.0,0,0,0,0,0,,TRUE
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-1022,Fashion Designers,,0,0.0,0.0,1.07,26.05,"54,180",3.2,15.63,19.36,23.08,31.53,40.03,"32,510","40,260","48,020","65,580","83,260",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-4032,Film and Video Editors,,60,21.1,0.066,1.06,20.79,"43,240",9.4,10.53,12.96,18.62,26.23,37.98,"21,900","26,960","38,730","54,570","79,010",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,60,14.4,0.069,1.07,37.76,"78,530",4.6,22.43,30.19,36.81,45.97,56.19,"46,650","62,800","76,560","95,620","116,870",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-1023,Floral Designers,,240,42.9,0.277,1.07,15.04,"31,280",4.4,11.35,13.52,15.49,17.1,18.07,"23,610","28,130","32,210","35,580","37,590",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-1024,Graphic Designers,,"1,710",10.4,1.955,1.07,35.01,"72,820",3.2,16.57,22.56,33.69,43.46,57.81,"34,470","46,930","70,070","90,410","120,240",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-1025,Interior Designers,,120,28.6,0.137,1.07,29.59,"61,550",4.1,18.48,24.32,28.49,35.05,42.46,"38,440","50,590","59,270","72,900","88,310",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-3091,Interpreters and Translators,,220,23.8,0.256,1.06,24.33,"50,600",6.1,16.54,19.69,22.32,28.63,34.6,"34,400","40,950","46,420","59,560","71,970",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-4099,"Media and Communication Equipment Workers, All Other",,60,36.5,0.063,1.06,26.12,"54,340",12.9,10.83,12.83,17.72,36.28,51.85,"22,520","26,680","36,850","75,460","107,840",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-3099,"Media and Communication Workers, All Other",,140,20.3,0.165,1.06,22.37,"46,540",14.2,10.04,11.24,17.05,27.41,40.06,"20,890","23,370","35,470","57,020","83,320",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-1026,Merchandise Displayers and Window Trimmers,,320,26.5,0.367,1.07,14.17,"29,470",3.8,10.08,11.78,13.52,15.95,18.66,"20,960","24,510","28,110","33,180","38,810",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-1014,Multimedia Artists and Animators,,420,29.1,0.485,1.07,36.06,"75,010",2.6,24.64,28.75,35.36,42.25,46.43,"51,260","59,790","73,540","87,890","96,570",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-2041,Music Directors and Composers,,250,35.3,0.286,1.07,34.86,"72,510",11.3,19.72,24.16,31.03,34.92,52.7,"41,010","50,260","64,550","72,630","109,620",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-2042,Musicians and Singers,,210,25.8,0.241,1.07,46.8,0,29.5,8.79,10.55,21.85,57.23,0.0,0,0,0,0,0,,TRUE
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-4021,Photographers,,210,21.8,0.237,1.06,18.78,"39,050",9.5,9.56,11.45,14.19,24.37,37.21,"19,880","23,820","29,510","50,680","77,400",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-3012,Public Address System and Other Announcers,,70,35.9,0.085,1.07,15.5,"32,240",28.5,8.76,9.62,10.77,14.26,34.55,"18,220","20,020","22,410","29,670","71,850",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-3031,Public Relations Specialists,,"1,610",8.3,1.839,1.07,38.44,"79,960",4.6,16.34,23.8,37.23,52.95,66.99,"33,990","49,500","77,450","110,140","139,330",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-3011,Radio and Television Announcers,,60,34.5,0.066,1.07,17.8,"37,030",22.4,8.87,10.36,13.72,20.49,24.62,"18,440","21,560","28,530","42,630","51,210",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-3022,Reporters and Correspondents,,110,39.4,0.127,1.07,17.45,"36,300",5.3,12.67,15.02,16.84,18.91,22.46,"26,350","31,240","35,030","39,330","46,720",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-1027,Set and Exhibit Designers,,50,35.5,0.06,1.07,27.47,"57,130",4.3,14.97,19.19,27.78,34.82,41.92,"31,130","39,910","57,790","72,420","87,180",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-4014,Sound Engineering Technicians,,90,38.2,0.101,1.06,31.99,"66,550",24.1,8.72,9.46,30.35,47.25,67.04,"18,130","19,680","63,130","98,270","139,440",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-3042,Technical Writers,,"1,340",8.2,1.529,1.07,48.72,"101,330",2.2,31.34,40.58,50.29,57.25,66.42,"65,180","84,400","104,610","119,070","138,160",,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-2023,"Umpires, Referees, and Other Sports Officials",,110,27.5,0.13,1.07,0.0,"32,820",7.6,0.0,0.0,0.0,0.0,0.0,"18,140","19,880","29,360","38,970","48,130",TRUE,
CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",27-3043,Writers and Authors,,270,15.6,0.311,1.06,32.54,"67,680",4.6,18.81,22.09,30.91,36.33,46.25,"39,130","45,940","64,300","75,570","96,200",,
CA,42020,"San Luis Obispo-Paso Robles, CA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,100",17.3,11.165,1.06,23.43,"48,720",4.8,10.99,15.38,21.63,29.75,35.72,"22,850","31,990","44,990","61,880","74,300",,
CA,42020,"San Luis Obispo-Paso Robles, CA",27-2022,Coaches and Scouts,,200,27.0,1.98,1.06,0.0,"37,340",7.1,0.0,0.0,0.0,0.0,0.0,"19,020","22,860","32,920","52,670","59,530",TRUE,
CA,42020,"San Luis Obispo-Paso Robles, CA",27-1024,Graphic Designers,,210,15.3,2.125,1.06,19.54,"40,650",4.8,11.79,14.83,19.16,23.21,28.1,"24,530","30,850","39,850","48,270","58,460",,
CA,42020,"San Luis Obispo-Paso Robles, CA",27-3031,Public Relations Specialists,,0,0.0,0.0,1.06,27.24,"56,660",4.9,17.36,20.68,30.21,33.87,36.06,"36,100","43,020","62,830","70,440","75,010",,
CA,42020,"San Luis Obispo-Paso Robles, CA",27-3042,Technical Writers,,40,17.0,0.385,1.06,41.56,"86,440",12.8,16.99,29.21,46.88,54.1,58.44,"35,330","60,750","97,500","112,530","121,550",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-2011,Actors,,580,6.5,0.421,1.06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,TRUE
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-1011,Art Directors,,620,8.6,0.447,1.06,43.6,"90,690",5.8,24.7,28.73,38.91,50.98,68.34,"51,380","59,770","80,940","106,040","142,140",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"21,440",3.7,15.463,1.06,25.4,"52,830",2.0,11.1,14.92,22.85,32.19,41.95,"23,100","31,040","47,520","66,960","87,250",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-4011,Audio and Video Equipment Technicians,,690,10.5,0.501,1.05,26.45,"55,020",4.6,14.74,22.85,26.98,30.87,34.83,"30,660","47,520","56,110","64,210","72,440",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-4012,Broadcast Technicians,,100,30.2,0.075,1.05,14.1,"29,330",10.9,8.5,9.09,12.82,16.06,23.32,"17,680","18,910","26,660","33,410","48,500",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-4031,"Camera Operators, Television, Video, and Motion Picture",,70,28.1,0.051,1.05,22.3,"46,390",10.4,12.24,13.47,23.49,27.67,34.33,"25,460","28,030","48,850","57,550","71,410",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-2032,Choreographers,,350,49.5,0.254,1.05,15.27,"31,760",3.9,8.79,9.51,13.36,16.17,26.79,"18,280","19,770","27,790","33,640","55,730",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-2022,Coaches and Scouts,,"3,330",14.9,2.405,1.06,0.0,"40,980",6.2,0.0,0.0,0.0,0.0,0.0,"21,190","24,380","35,350","52,250","70,530",TRUE,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-1021,Commercial and Industrial Designers,,340,17.1,0.245,1.06,34.92,"72,640",6.7,18.23,23.16,32.92,42.61,59.66,"37,910","48,160","68,480","88,620","124,090",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-1029,"Designers, All Other",,160,27.7,0.117,1.06,30.01,"62,420",11.9,15.27,19.71,23.04,39.45,55.09,"31,750","40,990","47,920","82,050","114,580",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-3041,Editors,,590,14.9,0.429,1.05,30.82,"64,100",5.2,17.18,20.05,25.4,35.22,44.36,"35,740","41,710","52,830","73,250","92,260",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-1022,Fashion Designers,,570,16.0,0.409,1.06,31.48,"65,480",7.5,9.29,19.8,26.58,39.2,60.29,"19,320","41,190","55,290","81,540","125,410",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-4032,Film and Video Editors,,140,10.6,0.102,1.05,19.58,"40,730",9.1,10.4,12.27,15.41,24.7,37.84,"21,630","25,530","32,040","51,370","78,700",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,110,28.7,0.08,1.06,28.59,"59,470",14.0,12.61,15.93,26.59,39.67,47.56,"26,240","33,130","55,300","82,520","98,930",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-1023,Floral Designers,,230,27.1,0.165,1.06,11.29,"23,490",9.0,8.51,9.04,10.24,11.72,17.23,"17,690","18,790","21,300","24,370","35,830",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-1024,Graphic Designers,,"2,900",7.9,2.09,1.06,25.39,"52,800",2.4,12.92,19.01,24.36,31.27,38.81,"26,880","39,530","50,670","65,050","80,730",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-1025,Interior Designers,,670,23.0,0.48,1.06,28.04,"58,320",6.7,14.68,18.82,29.26,34.84,44.12,"30,530","39,150","60,870","72,470","91,780",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-3091,Interpreters and Translators,,260,21.2,0.186,1.05,22.29,"46,350",3.2,15.21,17.5,21.3,26.0,29.09,"31,630","36,390","44,300","54,070","60,510",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-4099,"Media and Communication Equipment Workers, All Other",,120,14.5,0.085,1.05,27.29,"56,750",3.4,15.87,23.82,28.1,33.2,36.89,"33,010","49,550","58,450","69,050","76,730",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-3099,"Media and Communication Workers, All Other",,440,43.3,0.316,1.05,22.07,"45,920",7.7,11.61,16.43,20.83,27.55,34.33,"24,150","34,180","43,330","57,300","71,410",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-1026,Merchandise Displayers and Window Trimmers,,"1,440",18.9,1.036,1.06,14.49,"30,140",6.5,9.7,10.65,12.43,14.8,24.59,"20,170","22,160","25,850","30,790","51,160",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-1014,Multimedia Artists and Animators,,430,17.8,0.308,1.06,38.07,"79,180",9.4,20.07,23.98,31.74,42.89,58.99,"41,730","49,880","66,010","89,220","122,710",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-2041,Music Directors and Composers,,180,17.1,0.13,1.05,31.26,"65,020",8.5,15.6,20.77,28.17,38.84,47.74,"32,440","43,200","58,590","80,790","99,300",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-2042,Musicians and Singers,,"1,340",16.0,0.965,1.05,30.63,0,7.4,16.84,22.19,28.34,33.92,38.27,0,0,0,0,0,,TRUE
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-4021,Photographers,,480,14.5,0.345,1.05,20.47,"42,580",9.5,9.96,12.43,15.53,23.07,36.33,"20,710","25,860","32,300","47,990","75,570",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-2012,Producers and Directors,,600,7.7,0.435,1.06,37.64,"78,300",6.5,14.77,21.98,33.41,49.72,57.9,"30,730","45,720","69,490","103,420","120,440",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-3012,Public Address System and Other Announcers,,60,48.8,0.04,1.05,18.17,"37,790",18.7,9.6,10.66,19.41,22.51,30.88,"19,970","22,180","40,370","46,820","64,220",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-3031,Public Relations Specialists,,"1,830",12.0,1.321,1.05,31.72,"65,980",2.8,17.28,21.5,30.39,40.21,51.58,"35,950","44,720","63,220","83,630","107,280",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-3022,Reporters and Correspondents,,250,23.4,0.181,1.05,22.67,"47,160",4.8,13.43,16.45,21.4,28.06,34.45,"27,930","34,210","44,500","58,360","71,660",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-1027,Set and Exhibit Designers,,140,10.1,0.102,1.06,18.65,"38,780",11.4,11.88,12.71,14.09,21.88,34.87,"24,700","26,430","29,310","45,510","72,530",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-4014,Sound Engineering Technicians,,370,19.4,0.267,1.05,28.26,"58,780",4.2,23.71,25.47,28.39,31.97,35.13,"49,320","52,970","59,060","66,490","73,070",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-3042,Technical Writers,,490,9.8,0.356,1.05,31.7,"65,940",2.1,18.73,24.5,30.05,39.05,45.72,"38,960","50,960","62,500","81,220","95,100",,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-2023,"Umpires, Referees, and Other Sports Officials",,0,0.0,0.0,1.06,0.0,"29,350",13.8,0.0,0.0,0.0,0.0,0.0,"17,740","19,140","24,020","38,460","46,910",TRUE,
CA,42044,"Santa Ana-Anaheim-Irvine, CA Metropolitan Division",27-3043,Writers and Authors,,270,16.1,0.192,1.05,31.51,"65,540",5.3,16.6,20.07,29.37,38.67,51.58,"34,530","41,750","61,080","80,430","107,280",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-1011,Art Directors,,50,34.5,0.297,1.04,42.34,"88,060",7.9,11.44,18.29,38.63,62.28,71.27,"23,800","38,040","80,340","129,540","148,240",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"3,070",11.5,18.49,1.04,28.05,"58,340",4.7,12.58,16.8,24.55,34.82,48.98,"26,180","34,940","51,050","72,430","101,870",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-4011,Audio and Video Equipment Technicians,,70,33.2,0.442,1.04,24.43,"50,810",7.3,16.37,18.93,21.67,26.44,41.32,"34,060","39,380","45,060","54,990","85,940",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-4012,Broadcast Technicians,,30,31.1,0.197,1.04,15.68,"32,600",15.7,8.83,10.89,13.64,16.93,27.94,"18,360","22,650","28,380","35,210","58,120",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-4031,"Camera Operators, Television, Video, and Motion Picture",,40,13.2,0.248,1.04,25.11,"52,230",13.7,12.69,13.87,25.4,30.49,48.19,"26,400","28,850","52,840","63,410","100,240",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-2022,Coaches and Scouts,,470,34.5,2.826,1.04,0.0,"46,280",13.4,0.0,0.0,0.0,0.0,0.0,"24,380","26,900","38,390","65,640","73,770",TRUE,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-1021,Commercial and Industrial Designers,,30,37.9,0.193,1.04,29.77,"61,920",3.4,17.42,24.57,31.05,35.49,40.82,"36,240","51,110","64,590","73,820","84,910",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-3041,Editors,,130,25.0,0.801,1.04,29.52,"61,410",6.8,15.78,21.23,27.05,35.69,50.7,"32,810","44,150","56,270","74,230","105,450",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-1024,Graphic Designers,,440,40.9,2.656,1.04,25.43,"52,900",7.0,15.06,18.62,22.41,27.76,36.65,"31,320","38,740","46,620","57,730","76,230",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-1025,Interior Designers,,70,23.3,0.417,1.04,29.26,"60,860",6.0,18.04,20.51,29.39,37.69,43.24,"37,530","42,650","61,130","78,390","89,930",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-3091,Interpreters and Translators,,50,32.5,0.324,1.04,27.63,"57,470",8.5,13.75,19.83,23.66,33.91,48.57,"28,590","41,240","49,220","70,540","101,020",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-3099,"Media and Communication Workers, All Other",,70,42.6,0.394,1.04,20.48,"42,600",7.2,9.73,13.38,17.81,27.03,34.93,"20,230","27,820","37,030","56,220","72,650",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-1026,Merchandise Displayers and Window Trimmers,,120,44.7,0.717,1.04,15.69,"32,640",4.5,10.97,13.1,15.75,17.82,20.2,"22,820","27,250","32,760","37,060","42,020",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-1014,Multimedia Artists and Animators,,0,0.0,0.0,1.04,33.5,"69,680",2.4,20.09,25.79,32.47,41.76,50.34,"41,790","53,650","67,550","86,860","104,710",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-2042,Musicians and Singers,,210,11.0,1.277,1.04,44.46,0,7.4,21.12,46.29,50.19,54.1,56.45,0,0,0,0,0,,TRUE
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-4021,Photographers,,60,21.2,0.353,1.04,19.07,"39,670",12.0,8.52,9.05,13.23,29.15,40.8,"17,710","18,820","27,520","60,630","84,860",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-2012,Producers and Directors,,150,35.9,0.891,1.04,39.71,"82,600",7.6,16.48,24.46,30.23,45.18,81.12,"34,270","50,870","62,890","93,980","168,720",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-3031,Public Relations Specialists,,300,12.8,1.803,1.04,26.22,"54,550",4.3,14.3,20.27,25.24,32.3,39.93,"29,740","42,160","52,490","67,190","83,060",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-3011,Radio and Television Announcers,,50,18.4,0.299,1.04,17.02,"35,400",8.5,9.82,11.34,14.61,18.6,27.41,"20,420","23,590","30,390","38,680","57,010",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-3022,Reporters and Correspondents,,50,33.5,0.272,1.04,18.98,"39,470",4.6,12.06,13.39,16.1,24.74,30.32,"25,090","27,840","33,480","51,460","63,060",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-1027,Set and Exhibit Designers,,0,0.0,0.0,1.04,36.15,"75,180",3.4,28.03,31.92,36.29,41.85,45.33,"58,300","66,390","75,480","87,060","94,290",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-3042,Technical Writers,,60,32.3,0.336,1.04,34.46,"71,670",6.1,22.48,26.42,32.98,41.44,51.09,"46,760","54,950","68,590","86,200","106,270",,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-2023,"Umpires, Referees, and Other Sports Officials",,120,22.9,0.748,1.04,0.0,"39,470",8.0,0.0,0.0,0.0,0.0,0.0,"19,880","34,280","42,310","45,980","48,180",TRUE,
CA,42060,"Santa Barbara-Santa Maria-Goleta, CA",27-3043,Writers and Authors,,80,17.1,0.481,1.04,48.53,"100,950",21.3,15.37,18.47,27.15,57.47,0.0,"31,960","38,420","56,470","119,540",0,,
CA,42100,"Santa Cruz-Watsonville, CA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,120",13.9,13.445,1.04,28.14,"58,530",7.0,11.28,15.58,21.01,31.68,44.91,"23,470","32,400","43,710","65,890","93,420",,
CA,42100,"Santa Cruz-Watsonville, CA",27-2022,Coaches and Scouts,,210,32.1,2.473,1.04,0.0,"30,970",7.6,0.0,0.0,0.0,0.0,0.0,"19,980","21,960","26,810","36,680","47,740",TRUE,
CA,42100,"Santa Cruz-Watsonville, CA",27-3041,Editors,,50,40.8,0.591,1.04,22.03,"45,830",10.1,13.82,15.59,17.55,24.31,36.56,"28,740","32,420","36,510","50,560","76,030",,
CA,42100,"Santa Cruz-Watsonville, CA",27-1023,Floral Designers,,30,44.1,0.364,1.04,13.03,"27,110",4.2,9.11,10.62,12.95,15.75,17.36,"18,960","22,090","26,940","32,750","36,100",,
CA,42100,"Santa Cruz-Watsonville, CA",27-1024,Graphic Designers,,160,10.8,1.894,1.04,27.31,"56,810",6.5,15.99,19.15,23.43,31.94,43.04,"33,260","39,830","48,720","66,440","89,520",,
CA,42100,"Santa Cruz-Watsonville, CA",27-1025,Interior Designers,,0,0.0,0.0,1.04,23.5,"48,880",2.7,15.44,16.65,18.96,26.8,41.73,"32,120","34,630","39,440","55,750","86,790",,
CA,42100,"Santa Cruz-Watsonville, CA",27-3091,Interpreters and Translators,,0,0.0,0.0,1.04,23.07,"47,980",23.3,14.73,15.71,17.46,33.41,37.06,"30,640","32,670","36,310","69,490","77,080",,
